'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:13.910',-0.129,-0.113,0.075,94.000
'0:13.920',-0.129,-0.115,0.080,94.000
'0:13.930',-0.129,-0.117,0.085,94.000
'0:13.940',-0.130,-0.118,0.090,94.000
'0:13.950',-0.130,-0.120,0.096,94.000
'0:13.960',-0.130,-0.122,0.100,94.000
'0:13.970',-0.131,-0.123,0.105,94.000
'0:13.980',-0.131,-0.125,0.110,94.000
'0:13.990',-0.131,-0.126,0.115,94.000
'0:14.000',-0.132,-0.128,0.119,94.000
'0:14.010',-0.132,-0.129,0.124,94.000
'0:14.020',-0.132,-0.130,0.128,94.000
'0:14.030',-0.132,-0.130,0.132,94.000
'0:14.040',-0.132,-0.131,0.137,94.000
'0:14.050',-0.132,-0.132,0.141,94.000
'0:14.060',-0.133,-0.133,0.145,94.000
'0:14.070',-0.133,-0.134,0.149,94.000
'0:14.080',-0.133,-0.134,0.153,94.000
'0:14.090',-0.133,-0.135,0.157,94.000
'0:14.100',-0.134,-0.136,0.161,94.000
'0:14.110',-0.134,-0.138,0.165,94.000
'0:14.120',-0.134,-0.140,0.169,94.000
'0:14.130',-0.135,-0.142,0.173,94.000
'0:14.140',-0.135,-0.144,0.177,94.000
'0:14.150',-0.136,-0.146,0.181,94.000
'0:14.160',-0.137,-0.147,0.184,94.000
'0:14.170',-0.138,-0.148,0.188,94.000
'0:14.180',-0.139,-0.149,0.191,94.000
'0:14.190',-0.140,-0.150,0.195,94.000
'0:14.200',-0.141,-0.151,0.199,94.000
'0:14.210',-0.140,-0.155,0.202,94.000
'0:14.220',-0.140,-0.159,0.205,94.000
'0:14.230',-0.140,-0.162,0.208,94.000
'0:14.240',-0.140,-0.166,0.212,94.000
'0:14.250',-0.140,-0.170,0.215,94.000
'0:14.260',-0.140,-0.173,0.218,94.000
'0:14.270',-0.139,-0.176,0.221,94.000
'0:14.280',-0.139,-0.180,0.224,94.000
'0:14.290',-0.138,-0.183,0.227,94.000
'0:14.300',-0.138,-0.186,0.230,94.000
'0:14.310',-0.137,-0.188,0.233,94.000
'0:14.320',-0.137,-0.190,0.235,94.000
'0:14.330',-0.137,-0.191,0.238,94.000
'0:14.340',-0.136,-0.193,0.241,94.000
'0:14.350',-0.136,-0.195,0.243,94.000
'0:14.360',-0.136,-0.200,0.246,94.000
'0:14.370',-0.137,-0.205,0.248,94.000
'0:14.380',-0.137,-0.210,0.251,94.000
'0:14.390',-0.137,-0.215,0.253,94.000
'0:14.400',-0.138,-0.220,0.256,94.000
'0:14.410',-0.139,-0.222,0.257,94.000
'0:14.420',-0.140,-0.224,0.259,94.000
'0:14.430',-0.140,-0.226,0.261,94.000
'0:14.440',-0.141,-0.228,0.263,94.000
'0:14.450',-0.142,-0.230,0.265,94.000
'0:14.460',-0.142,-0.231,0.267,94.000
'0:14.470',-0.142,-0.232,0.269,94.000
'0:14.480',-0.142,-0.232,0.271,94.000
'0:14.490',-0.142,-0.233,0.273,94.000
'0:14.500',-0.142,-0.233,0.275,94.000
'0:14.510',-0.143,-0.235,0.277,94.000
'0:14.520',-0.144,-0.237,0.278,94.000
'0:14.530',-0.145,-0.238,0.280,94.000
'0:14.540',-0.147,-0.240,0.282,94.000
'0:14.550',-0.148,-0.241,0.283,94.000
'0:14.560',-0.149,-0.241,0.284,94.000
'0:14.570',-0.150,-0.240,0.286,94.000
'0:14.580',-0.151,-0.240,0.287,94.000
'0:14.590',-0.152,-0.239,0.288,94.000
'0:14.600',-0.153,-0.239,0.289,94.000
'0:14.610',-0.153,-0.240,0.291,94.000
'0:14.620',-0.153,-0.241,0.292,94.000
'0:14.630',-0.153,-0.242,0.293,94.000
'0:14.640',-0.154,-0.242,0.295,94.000
'0:14.650',-0.154,-0.243,0.296,94.000
'0:14.660',-0.154,-0.250,0.297,94.000
'0:14.670',-0.154,-0.256,0.298,94.000
'0:14.680',-0.153,-0.263,0.299,94.000
'0:14.690',-0.153,-0.269,0.299,94.000
'0:14.700',-0.153,-0.276,0.300,94.000
'0:14.710',-0.152,-0.280,0.301,94.000
'0:14.720',-0.152,-0.284,0.302,94.000
'0:14.730',-0.151,-0.289,0.303,94.000
'0:14.740',-0.150,-0.293,0.303,94.000
'0:14.750',-0.150,-0.297,0.304,94.000
'0:14.760',-0.149,-0.295,0.305,94.000
'0:14.770',-0.149,-0.292,0.305,94.000
'0:14.780',-0.149,-0.290,0.306,94.000
'0:14.790',-0.149,-0.288,0.306,94.000
'0:14.800',-0.148,-0.285,0.307,94.000
'0:14.810',-0.148,-0.286,0.307,94.000
'0:14.820',-0.148,-0.287,0.308,94.000
'0:14.830',-0.149,-0.288,0.308,94.000
'0:14.840',-0.149,-0.289,0.309,94.000
'0:14.850',-0.149,-0.290,0.309,94.000
'0:14.860',-0.149,-0.292,0.310,94.000
'0:14.870',-0.149,-0.295,0.311,94.000
'0:14.880',-0.149,-0.297,0.311,94.000
'0:14.890',-0.150,-0.300,0.312,94.000
'0:14.900',-0.150,-0.303,0.313,94.000
'0:14.910',-0.150,-0.300,0.313,94.000
'0:14.920',-0.149,-0.298,0.314,94.000
'0:14.930',-0.149,-0.296,0.315,94.000
'0:14.940',-0.148,-0.294,0.315,94.000
'0:14.950',-0.148,-0.291,0.316,94.000
'0:14.960',-0.148,-0.292,0.317,94.000
'0:14.970',-0.148,-0.293,0.317,94.000
'0:14.980',-0.149,-0.293,0.318,94.000
'0:14.990',-0.149,-0.294,0.319,94.000
'0:15.000',-0.149,-0.294,0.319,94.000
'0:15.010',-0.149,-0.297,0.320,94.000
'0:15.020',-0.149,-0.301,0.321,94.000
'0:15.030',-0.149,-0.304,0.322,94.000
'0:15.040',-0.149,-0.307,0.322,94.000
'0:15.050',-0.148,-0.310,0.323,94.000
'0:15.060',-0.148,-0.310,0.324,94.000
'0:15.070',-0.148,-0.309,0.325,94.000
'0:15.080',-0.148,-0.309,0.325,94.000
'0:15.090',-0.148,-0.309,0.326,94.000
'0:15.100',-0.149,-0.309,0.327,94.000
'0:15.110',-0.149,-0.307,0.327,94.000
'0:15.120',-0.149,-0.306,0.328,94.000
'0:15.130',-0.150,-0.304,0.328,94.000
'0:15.140',-0.150,-0.302,0.329,94.000
'0:15.150',-0.150,-0.301,0.329,94.000
'0:15.160',-0.150,-0.299,0.330,94.000
'0:15.170',-0.150,-0.297,0.330,94.000
'0:15.180',-0.151,-0.296,0.331,94.000
'0:15.190',-0.151,-0.294,0.331,94.000
'0:15.200',-0.151,-0.292,0.331,94.000
'0:15.210',-0.151,-0.292,0.332,94.000
'0:15.220',-0.151,-0.292,0.332,94.000
'0:15.230',-0.151,-0.292,0.332,94.000
'0:15.240',-0.151,-0.292,0.332,94.000
'0:15.250',-0.151,-0.291,0.332,94.000
'0:15.260',-0.151,-0.290,0.331,94.000
'0:15.270',-0.151,-0.288,0.330,94.000
'0:15.280',-0.151,-0.286,0.330,94.000
'0:15.290',-0.151,-0.284,0.329,94.000
'0:15.300',-0.151,-0.283,0.329,94.000
'0:15.310',-0.152,-0.277,0.327,94.000
'0:15.320',-0.152,-0.272,0.325,94.000
'0:15.330',-0.153,-0.267,0.323,94.000
'0:15.340',-0.154,-0.261,0.321,94.000
'0:15.350',-0.155,-0.256,0.319,94.000
'0:15.360',-0.155,-0.251,0.315,94.000
'0:15.370',-0.154,-0.246,0.311,94.000
'0:15.380',-0.154,-0.242,0.307,94.000
'0:15.390',-0.153,-0.237,0.304,94.000
'0:15.400',-0.153,-0.232,0.300,94.000
'0:15.410',-0.152,-0.233,0.295,94.000
'0:15.420',-0.152,-0.233,0.289,94.000
'0:15.430',-0.151,-0.233,0.284,94.000
'0:15.440',-0.151,-0.234,0.279,94.000
'0:15.450',-0.150,-0.234,0.274,94.000
'0:15.460',-0.149,-0.236,0.268,94.000
'0:15.470',-0.148,-0.237,0.262,94.000
'0:15.480',-0.147,-0.239,0.256,94.000
'0:15.490',-0.146,-0.240,0.250,94.000
'0:15.500',-0.146,-0.242,0.243,94.000
'0:15.510',-0.144,-0.237,0.237,94.000
'0:15.520',-0.143,-0.232,0.231,94.000
'0:15.530',-0.141,-0.228,0.225,94.000
'0:15.540',-0.140,-0.223,0.219,94.000
'0:15.550',-0.138,-0.218,0.213,94.000
'0:15.560',-0.138,-0.215,0.207,94.000
'0:15.570',-0.138,-0.211,0.201,94.000
'0:15.580',-0.137,-0.207,0.196,94.000
'0:15.590',-0.137,-0.204,0.190,94.000
'0:15.600',-0.137,-0.200,0.184,94.000
'0:15.610',-0.135,-0.200,0.178,94.000
'0:15.620',-0.134,-0.199,0.173,94.000
'0:15.630',-0.132,-0.198,0.168,94.000
'0:15.640',-0.130,-0.198,0.162,94.000
'0:15.650',-0.129,-0.197,0.157,94.000
'0:15.660',-0.127,-0.191,0.152,94.000
'0:15.670',-0.126,-0.184,0.146,94.000
'0:15.680',-0.125,-0.177,0.141,94.000
'0:15.690',-0.123,-0.170,0.136,94.000
'0:15.700',-0.122,-0.163,0.131,94.000
'0:15.710',-0.121,-0.157,0.127,94.000
'0:15.720',-0.121,-0.151,0.122,94.000
'0:15.730',-0.120,-0.145,0.117,94.000
'0:15.740',-0.119,-0.139,0.112,94.000
'0:15.750',-0.118,-0.133,0.108,94.000
'0:15.760',-0.117,-0.131,0.103,94.000
'0:15.770',-0.116,-0.130,0.099,94.000
'0:15.780',-0.115,-0.128,0.094,94.000
'0:15.790',-0.114,-0.126,0.089,94.000
'0:15.800',-0.113,-0.125,0.085,94.000
'0:15.810',-0.111,-0.123,0.080,94.000
'0:15.820',-0.110,-0.121,0.076,94.000
'0:15.830',-0.109,-0.119,0.071,94.000
'0:15.840',-0.107,-0.117,0.067,94.000
'0:15.850',-0.106,-0.116,0.063,94.000
'0:15.860',-0.104,-0.114,0.058,94.000
'0:15.870',-0.103,-0.112,0.054,94.000
'0:15.880',-0.101,-0.110,0.049,94.000
'0:15.890',-0.100,-0.108,0.045,94.000
'0:15.900',-0.098,-0.106,0.041,94.000
'0:15.910',-0.097,-0.104,0.036,94.000
'0:15.920',-0.097,-0.102,0.032,94.000
'0:15.930',-0.096,-0.100,0.027,94.000
'0:15.940',-0.095,-0.098,0.023,94.000
'0:15.950',-0.094,-0.096,0.018,94.000
'0:15.960',-0.093,-0.094,0.014,94.000
'0:15.970',-0.093,-0.092,0.009,94.000
'0:15.980',-0.092,-0.091,0.005,94.000
'0:15.990',-0.091,-0.089,0.001,94.000
'0:16.000',-0.091,-0.087,-0.004,94.000
'0:16.010',-0.090,-0.086,-0.008,94.000
'0:16.020',-0.090,-0.085,-0.013,94.000
'0:16.030',-0.090,-0.084,-0.017,94.000
'0:16.040',-0.089,-0.082,-0.021,94.000
'0:16.050',-0.089,-0.081,-0.026,94.000
'0:16.060',-0.089,-0.080,-0.030,94.000
'0:16.070',-0.088,-0.079,-0.034,94.000
'0:16.080',-0.088,-0.077,-0.038,94.000
'0:16.090',-0.088,-0.076,-0.043,94.000
'0:16.100',-0.087,-0.075,-0.047,94.000
'0:16.110',-0.087,-0.073,-0.051,94.000
'0:16.120',-0.086,-0.071,-0.056,94.000
'0:16.130',-0.085,-0.070,-0.060,94.000
'0:16.140',-0.085,-0.068,-0.065,94.000
'0:16.150',-0.084,-0.067,-0.069,94.000
'0:16.160',-0.084,-0.066,-0.073,94.000
'0:16.170',-0.083,-0.065,-0.078,94.000
'0:16.180',-0.083,-0.064,-0.083,94.000
'0:16.190',-0.082,-0.063,-0.087,94.000
'0:16.200',-0.082,-0.062,-0.092,94.000
'0:16.210',-0.081,-0.061,-0.096,94.000
'0:16.220',-0.079,-0.059,-0.100,94.000
'0:16.230',-0.078,-0.058,-0.105,94.000
'0:16.240',-0.077,-0.057,-0.109,94.000
'0:16.250',-0.076,-0.055,-0.114,94.000
'0:16.260',-0.075,-0.053,-0.118,94.000
'0:16.270',-0.075,-0.051,-0.123,94.000
'0:16.280',-0.074,-0.049,-0.127,94.000
'0:16.290',-0.073,-0.047,-0.131,94.000
'0:16.300',-0.072,-0.045,-0.136,94.000
'0:16.310',-0.072,-0.044,-0.140,94.000
'0:16.320',-0.072,-0.042,-0.144,94.000
'0:16.330',-0.072,-0.041,-0.149,94.000
'0:16.340',-0.072,-0.039,-0.153,94.000
'0:16.350',-0.071,-0.038,-0.157,94.000
'0:16.360',-0.070,-0.035,-0.161,94.000
'0:16.370',-0.069,-0.033,-0.165,94.000
'0:16.380',-0.068,-0.031,-0.169,94.000
'0:16.390',-0.067,-0.029,-0.173,94.000
'0:16.400',-0.066,-0.027,-0.178,94.000
'0:16.410',-0.064,-0.025,-0.181,94.000
'0:16.420',-0.063,-0.023,-0.185,94.000
'0:16.430',-0.062,-0.021,-0.190,94.000
'0:16.440',-0.061,-0.018,-0.194,94.000
'0:16.450',-0.060,-0.016,-0.198,94.000
'0:16.460',-0.059,-0.014,-0.201,94.000
'0:16.470',-0.059,-0.012,-0.205,94.000
'0:16.480',-0.058,-0.010,-0.209,94.000
'0:16.490',-0.058,-0.007,-0.212,94.000
'0:16.500',-0.057,-0.005,-0.216,94.000
'0:16.510',-0.057,-0.003,-0.220,94.000
'0:16.520',-0.057,-0.002,-0.223,94.000
'0:16.530',-0.058,0.000,-0.227,94.000
'0:16.540',-0.058,0.002,-0.230,94.000
'0:16.550',-0.058,0.004,-0.234,94.000
'0:16.560',-0.058,0.005,-0.238,94.000
'0:16.570',-0.058,0.006,-0.241,94.000
'0:16.580',-0.058,0.008,-0.245,94.000
'0:16.590',-0.058,0.009,-0.248,94.000
'0:16.600',-0.057,0.011,-0.252,94.000
'0:16.610',-0.057,0.013,-0.255,94.000
'0:16.620',-0.056,0.015,-0.258,94.000
'0:16.630',-0.055,0.017,-0.262,94.000
'0:16.640',-0.054,0.019,-0.265,94.000
'0:16.650',-0.053,0.022,-0.268,94.000
'0:16.660',-0.054,0.024,-0.271,94.000
'0:16.670',-0.054,0.027,-0.275,94.000
'0:16.680',-0.055,0.029,-0.278,94.000
'0:16.690',-0.056,0.032,-0.281,94.000
'0:16.700',-0.056,0.034,-0.284,94.000
'0:16.710',-0.056,0.036,-0.287,94.000
'0:16.720',-0.056,0.038,-0.290,94.000
'0:16.730',-0.056,0.041,-0.292,94.000
'0:16.740',-0.056,0.043,-0.295,94.000
'0:16.750',-0.055,0.045,-0.298,94.000
'0:16.760',-0.056,0.046,-0.301,94.000
'0:16.770',-0.056,0.047,-0.303,94.000
'0:16.780',-0.056,0.048,-0.305,94.000
'0:16.790',-0.056,0.049,-0.308,94.000
'0:16.800',-0.056,0.050,-0.310,94.000
'0:16.810',-0.056,0.050,-0.312,94.000
'0:16.820',-0.057,0.051,-0.315,94.000
'0:16.830',-0.058,0.051,-0.317,94.000
'0:16.840',-0.059,0.051,-0.319,94.000
'0:16.850',-0.059,0.051,-0.321,94.000
'0:16.860',-0.059,0.051,-0.323,94.000
'0:16.870',-0.058,0.051,-0.324,94.000
'0:16.880',-0.057,0.051,-0.326,94.000
'0:16.890',-0.057,0.050,-0.328,94.000
'0:16.900',-0.056,0.050,-0.329,94.000
'0:16.910',-0.056,0.048,-0.331,94.000
'0:16.920',-0.057,0.046,-0.332,94.000
'0:16.930',-0.057,0.043,-0.333,94.000
'0:16.940',-0.057,0.041,-0.335,94.000
'0:16.950',-0.057,0.039,-0.336,94.000
'0:16.960',-0.057,0.035,-0.337,94.000
'0:16.970',-0.057,0.032,-0.337,94.000
'0:16.980',-0.057,0.029,-0.338,94.000
'0:16.990',-0.057,0.026,-0.339,94.000
'0:17.000',-0.057,0.022,-0.340,94.000
'0:17.010',-0.056,0.021,-0.339,94.000
'0:17.020',-0.055,0.019,-0.338,94.000
'0:17.030',-0.054,0.018,-0.337,94.000
'0:17.040',-0.053,0.016,-0.336,94.000
'0:17.050',-0.052,0.015,-0.335,94.000
'0:17.060',-0.052,0.013,-0.332,94.000
'0:17.070',-0.052,0.012,-0.328,94.000
'0:17.080',-0.052,0.010,-0.325,94.000
'0:17.090',-0.051,0.009,-0.322,94.000
'0:17.100',-0.051,0.007,-0.319,94.000
'0:17.110',-0.051,0.005,-0.314,94.000
'0:17.120',-0.051,0.003,-0.308,94.000
'0:17.130',-0.051,0.001,-0.303,94.000
'0:17.140',-0.051,-0.002,-0.298,94.000
'0:17.150',-0.051,-0.004,-0.293,94.000
'0:17.160',-0.052,-0.006,-0.287,94.000
'0:17.170',-0.053,-0.008,-0.281,94.000
'0:17.180',-0.054,-0.010,-0.274,94.000
'0:17.190',-0.055,-0.012,-0.268,94.000
'0:17.200',-0.056,-0.014,-0.262,94.000
'0:17.210',-0.057,-0.016,-0.254,94.000
'0:17.220',-0.058,-0.018,-0.247,94.000
'0:17.230',-0.059,-0.020,-0.240,94.000
'0:17.240',-0.060,-0.022,-0.233,94.000
'0:17.250',-0.061,-0.025,-0.226,94.000
'0:17.260',-0.062,-0.027,-0.218,94.000
'0:17.270',-0.064,-0.030,-0.211,94.000
'0:17.280',-0.065,-0.032,-0.203,94.000
'0:17.290',-0.066,-0.035,-0.195,94.000
'0:17.300',-0.068,-0.037,-0.188,94.000
'0:17.310',-0.069,-0.039,-0.180,94.000
'0:17.320',-0.070,-0.042,-0.172,94.000
'0:17.330',-0.071,-0.044,-0.164,94.000
'0:17.340',-0.073,-0.046,-0.156,94.000
'0:17.350',-0.074,-0.048,-0.148,94.000
'0:17.360',-0.075,-0.050,-0.139,94.000
'0:17.370',-0.077,-0.052,-0.131,94.000
'0:17.380',-0.078,-0.054,-0.123,94.000
'0:17.390',-0.079,-0.056,-0.115,94.000
'0:17.400',-0.080,-0.058,-0.107,94.000
'0:17.410',-0.082,-0.060,-0.099,94.000
'0:17.420',-0.083,-0.062,-0.091,94.000
'0:17.430',-0.084,-0.064,-0.083,94.000
'0:17.440',-0.085,-0.066,-0.075,94.000
'0:17.450',-0.087,-0.068,-0.067,94.000
'0:17.460',-0.087,-0.069,-0.059,94.000
'0:17.470',-0.088,-0.070,-0.051,94.000
'0:17.480',-0.089,-0.072,-0.044,94.000
'0:17.490',-0.090,-0.073,-0.036,94.000
'0:17.500',-0.090,-0.074,-0.028,94.000
'0:17.510',-0.092,-0.077,-0.021,94.000
'0:17.520',-0.094,-0.080,-0.013,94.000
'0:17.530',-0.096,-0.082,-0.006,94.000
'0:17.540',-0.098,-0.085,0.001,94.000
'0:17.550',-0.100,-0.087,0.009,94.000
'0:17.560',-0.102,-0.090,0.016,94.000
'0:17.570',-0.105,-0.093,0.023,94.000
'0:17.580',-0.108,-0.096,0.029,94.000
'0:17.590',-0.110,-0.099,0.036,94.000
'0:17.600',-0.113,-0.102,0.043,94.000
'0:17.610',-0.115,-0.104,0.050,94.000
'0:17.620',-0.117,-0.106,0.056,94.000
'0:17.630',-0.119,-0.108,0.063,94.000
'0:17.640',-0.121,-0.110,0.069,94.000
'0:17.650',-0.122,-0.112,0.075,94.000
'0:17.660',-0.123,-0.114,0.081,94.000
'0:17.670',-0.124,-0.116,0.087,94.000
'0:17.680',-0.125,-0.117,0.093,94.000
'0:17.690',-0.126,-0.119,0.099,94.000
'0:17.700',-0.127,-0.121,0.104,94.000
'0:17.710',-0.127,-0.123,0.109,94.000
'0:17.720',-0.127,-0.125,0.114,94.000
'0:17.730',-0.127,-0.127,0.119,94.000
'0:17.740',-0.127,-0.130,0.124,94.000
'0:17.750',-0.127,-0.132,0.130,94.000
'0:17.760',-0.126,-0.134,0.134,94.000
'0:17.770',-0.126,-0.137,0.139,94.000
'0:17.780',-0.125,-0.139,0.143,94.000
'0:17.790',-0.125,-0.141,0.147,94.000
'0:17.800',-0.124,-0.144,0.152,94.000
'0:17.810',-0.125,-0.146,0.156,94.000
'0:17.820',-0.126,-0.148,0.160,94.000
'0:17.830',-0.126,-0.151,0.164,94.000
'0:17.840',-0.127,-0.153,0.168,94.000
'0:17.850',-0.127,-0.155,0.172,94.000
'0:17.860',-0.128,-0.158,0.176,94.000
'0:17.870',-0.129,-0.161,0.180,94.000
'0:17.880',-0.129,-0.164,0.183,94.000
'0:17.890',-0.130,-0.166,0.187,94.000
'0:17.900',-0.130,-0.169,0.191,94.000
'0:17.910',-0.130,-0.172,0.194,94.000
'0:17.920',-0.130,-0.175,0.198,94.000
'0:17.930',-0.130,-0.178,0.201,94.000
'0:17.940',-0.130,-0.181,0.205,94.000
'0:17.950',-0.130,-0.184,0.208,94.000
'0:17.960',-0.130,-0.190,0.211,94.000
'0:17.970',-0.130,-0.196,0.215,94.000
'0:17.980',-0.130,-0.202,0.218,94.000
'0:17.990',-0.130,-0.208,0.221,94.000
'0:18.000',-0.129,-0.214,0.224,94.000
'0:18.010',-0.130,-0.217,0.227,94.000
'0:18.020',-0.131,-0.220,0.230,94.000
'0:18.030',-0.132,-0.223,0.233,94.000
'0:18.040',-0.132,-0.226,0.236,94.000
'0:18.050',-0.133,-0.229,0.239,94.000
'0:18.060',-0.133,-0.231,0.241,94.000
'0:18.070',-0.133,-0.232,0.244,94.000
'0:18.080',-0.133,-0.233,0.247,94.000
'0:18.090',-0.133,-0.234,0.249,94.000
'0:18.100',-0.133,-0.235,0.252,94.000
'0:18.110',-0.133,-0.240,0.255,94.000
'0:18.120',-0.132,-0.244,0.257,94.000
'0:18.130',-0.132,-0.249,0.259,94.000
'0:18.140',-0.132,-0.253,0.261,94.000
'0:18.150',-0.131,-0.258,0.264,94.000
'0:18.160',-0.132,-0.260,0.265,94.000
'0:18.170',-0.132,-0.263,0.267,94.000
'0:18.180',-0.132,-0.265,0.269,94.000
'0:18.190',-0.133,-0.268,0.271,94.000
'0:18.200',-0.133,-0.270,0.273,94.000
'0:18.210',-0.133,-0.272,0.275,94.000
'0:18.220',-0.133,-0.274,0.277,94.000
'0:18.230',-0.133,-0.275,0.279,94.000
'0:18.240',-0.133,-0.277,0.280,94.000
'0:18.250',-0.133,-0.278,0.282,94.000
'0:18.260',-0.134,-0.279,0.284,94.000
'0:18.270',-0.135,-0.280,0.286,94.000
'0:18.280',-0.136,-0.281,0.287,94.000
'0:18.290',-0.137,-0.282,0.289,94.000
'0:18.300',-0.138,-0.283,0.291,94.000
'0:18.310',-0.139,-0.284,0.292,94.000
'0:18.320',-0.140,-0.285,0.293,94.000
'0:18.330',-0.141,-0.285,0.294,94.000
'0:18.340',-0.142,-0.286,0.295,94.000
'0:18.350',-0.143,-0.287,0.297,94.000
'0:18.360',-0.143,-0.285,0.298,94.000
'0:18.370',-0.144,-0.283,0.299,94.000
'0:18.380',-0.144,-0.282,0.300,94.000
'0:18.390',-0.145,-0.280,0.301,94.000
'0:18.400',-0.146,-0.278,0.302,94.000
'0:18.410',-0.146,-0.279,0.303,94.000
'0:18.420',-0.145,-0.279,0.304,94.000
'0:18.430',-0.145,-0.279,0.305,94.000
'0:18.440',-0.145,-0.280,0.306,94.000
'0:18.450',-0.145,-0.280,0.307,94.000
'0:18.460',-0.145,-0.286,0.308,94.000
'0:18.470',-0.145,-0.292,0.308,94.000
'0:18.480',-0.145,-0.297,0.309,94.000
'0:18.490',-0.145,-0.303,0.309,94.000
'0:18.500',-0.145,-0.309,0.310,94.000
'0:18.510',-0.145,-0.311,0.310,94.000
'0:18.520',-0.146,-0.313,0.310,94.000
'0:18.530',-0.147,-0.315,0.311,94.000
'0:18.540',-0.148,-0.317,0.311,94.000
'0:18.550',-0.148,-0.319,0.311,94.000
'0:18.560',-0.148,-0.318,0.311,94.000
'0:18.570',-0.147,-0.316,0.311,94.000
'0:18.580',-0.146,-0.314,0.312,94.000
'0:18.590',-0.146,-0.313,0.312,94.000
'0:18.600',-0.145,-0.311,0.312,94.000
'0:18.610',-0.145,-0.311,0.312,94.000
'0:18.620',-0.145,-0.312,0.312,94.000
'0:18.630',-0.145,-0.312,0.312,94.000
'0:18.640',-0.145,-0.312,0.312,94.000
'0:18.650',-0.145,-0.312,0.312,94.000
'0:18.660',-0.144,-0.314,0.312,94.000
'0:18.670',-0.143,-0.315,0.312,94.000
'0:18.680',-0.143,-0.317,0.312,94.000
'0:18.690',-0.142,-0.318,0.313,94.000
'0:18.700',-0.142,-0.320,0.313,94.000
'0:18.710',-0.142,-0.320,0.313,94.000
'0:18.720',-0.142,-0.319,0.314,94.000
'0:18.730',-0.142,-0.319,0.314,94.000
'0:18.740',-0.142,-0.318,0.314,94.000
'0:18.750',-0.142,-0.318,0.315,94.000
'0:18.760',-0.142,-0.316,0.315,94.000
'0:18.770',-0.142,-0.314,0.315,94.000
'0:18.780',-0.141,-0.312,0.316,94.000
'0:18.790',-0.141,-0.310,0.316,94.000
'0:18.800',-0.141,-0.308,0.316,94.000
'0:18.810',-0.141,-0.308,0.317,94.000
'0:18.820',-0.140,-0.308,0.317,94.000
'0:18.830',-0.139,-0.308,0.317,94.000
'0:18.840',-0.138,-0.308,0.317,94.000
'0:18.850',-0.138,-0.308,0.317,94.000
'0:18.860',-0.138,-0.308,0.317,94.000
'0:18.870',-0.138,-0.307,0.316,94.000
'0:18.880',-0.139,-0.307,0.316,94.000
'0:18.890',-0.139,-0.306,0.315,94.000
'0:18.900',-0.139,-0.306,0.315,94.000
'0:18.910',-0.139,-0.301,0.313,94.000
'0:18.920',-0.139,-0.297,0.311,94.000
'0:18.930',-0.139,-0.293,0.309,94.000
'0:18.940',-0.139,-0.289,0.308,94.000
'0:18.950',-0.139,-0.285,0.306,94.000
'0:18.960',-0.138,-0.282,0.303,94.000
'0:18.970',-0.138,-0.279,0.300,94.000
'0:18.980',-0.137,-0.276,0.297,94.000
'0:18.990',-0.137,-0.273,0.294,94.000
'0:19.000',-0.136,-0.270,0.290,94.000
'0:19.010',-0.136,-0.269,0.286,94.000
'0:19.020',-0.136,-0.268,0.282,94.000
'0:19.030',-0.135,-0.268,0.278,94.000
'0:19.040',-0.135,-0.267,0.274,94.000
'0:19.050',-0.134,-0.266,0.270,94.000
'0:19.060',-0.134,-0.264,0.265,94.000
'0:19.070',-0.134,-0.263,0.260,94.000
'0:19.080',-0.133,-0.261,0.255,94.000
'0:19.090',-0.133,-0.259,0.251,94.000
'0:19.100',-0.133,-0.257,0.246,94.000
'0:19.110',-0.132,-0.251,0.241,94.000
'0:19.120',-0.132,-0.246,0.236,94.000
'0:19.130',-0.132,-0.240,0.231,94.000
'0:19.140',-0.131,-0.235,0.226,94.000
'0:19.150',-0.131,-0.229,0.221,94.000
'0:19.160',-0.131,-0.223,0.216,94.000
'0:19.170',-0.131,-0.217,0.212,94.000
'0:19.180',-0.131,-0.211,0.207,94.000
'0:19.190',-0.131,-0.205,0.202,94.000
'0:19.200',-0.131,-0.199,0.197,94.000
'0:19.210',-0.130,-0.200,0.192,94.000
'0:19.220',-0.129,-0.201,0.186,94.000
'0:19.230',-0.128,-0.201,0.181,94.000
'0:19.240',-0.127,-0.202,0.176,94.000
'0:19.250',-0.127,-0.203,0.171,94.000
'0:19.260',-0.125,-0.201,0.166,94.000
'0:19.270',-0.124,-0.200,0.161,94.000
'0:19.280',-0.123,-0.199,0.155,94.000
'0:19.290',-0.122,-0.198,0.150,94.000
'0:19.300',-0.121,-0.196,0.145,94.000
'0:19.310',-0.120,-0.190,0.140,94.000
'0:19.320',-0.119,-0.184,0.135,94.000
'0:19.330',-0.118,-0.177,0.130,94.000
'0:19.340',-0.117,-0.171,0.125,94.000
'0:19.350',-0.116,-0.165,0.120,94.000
'0:19.360',-0.115,-0.160,0.115,94.000
'0:19.370',-0.114,-0.155,0.110,94.000
'0:19.380',-0.113,-0.151,0.104,94.000
'0:19.390',-0.112,-0.146,0.099,94.000
'0:19.400',-0.111,-0.141,0.094,94.000
'0:19.410',-0.110,-0.138,0.090,94.000
'0:19.420',-0.110,-0.134,0.085,94.000
'0:19.430',-0.109,-0.130,0.080,94.000
'0:19.440',-0.109,-0.127,0.075,94.000
'0:19.450',-0.108,-0.123,0.071,94.000
