'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:12.650',-0.139,-0.995,-0.031,0.000
'0:12.660',-0.011,-0.759,-0.031,0.000
'0:12.670',0.117,-0.524,-0.031,0.000
'0:12.680',0.245,-0.288,-0.031,0.000
'0:12.690',0.373,-0.053,-0.031,0.000
'0:12.700',0.501,0.182,-0.031,0.000
'0:12.710',0.633,0.432,-0.031,0.000
'0:12.720',0.765,0.681,-0.030,0.000
'0:12.730',0.897,0.930,-0.030,0.000
'0:12.740',1.030,1.180,-0.029,0.000
'0:12.750',1.162,1.429,-0.029,0.000
'0:12.760',1.148,1.409,-0.028,0.000
'0:12.770',1.135,1.389,-0.027,0.000
'0:12.780',1.122,1.369,-0.026,0.000
'0:12.790',1.108,1.350,-0.026,0.000
'0:12.800',1.095,1.330,-0.025,0.000
'0:12.810',1.098,1.336,-0.026,0.000
'0:12.820',1.102,1.341,-0.026,0.000
'0:12.830',1.105,1.347,-0.027,0.000
'0:12.840',1.109,1.353,-0.027,0.000
'0:12.850',1.113,1.359,-0.028,0.000
'0:12.860',1.112,1.358,-0.028,0.000
'0:12.870',1.111,1.357,-0.028,0.000
'0:12.880',1.110,1.356,-0.028,0.000
'0:12.890',1.109,1.355,-0.028,0.000
'0:12.900',1.108,1.354,-0.028,0.000
'0:12.910',1.105,1.349,-0.028,0.000
'0:12.920',1.101,1.344,-0.028,0.000
'0:12.930',1.098,1.339,-0.029,0.000
'0:12.940',1.095,1.333,-0.029,0.000
'0:12.950',1.092,1.328,-0.029,0.000
'0:12.960',1.094,1.333,-0.029,0.000
'0:12.970',1.096,1.339,-0.030,0.000
'0:12.980',1.098,1.344,-0.030,0.000
'0:12.990',1.100,1.349,-0.031,0.000
'0:13.000',1.102,1.355,-0.031,0.000
'0:13.010',1.098,1.347,-0.031,0.000
'0:13.020',1.093,1.339,-0.031,0.000
'0:13.030',1.089,1.332,-0.031,0.000
'0:13.040',1.085,1.324,-0.031,0.000
'0:13.050',1.080,1.316,-0.031,0.000
'0:13.060',1.083,1.322,-0.030,0.000
'0:13.070',1.087,1.328,-0.030,0.000
'0:13.080',1.090,1.334,-0.030,0.000
'0:13.090',1.093,1.340,-0.029,0.000
'0:13.100',1.096,1.346,-0.029,0.000
'0:13.110',1.091,1.336,-0.028,0.000
'0:13.120',1.086,1.326,-0.028,0.000
'0:13.130',1.081,1.316,-0.027,0.000
'0:13.140',1.076,1.307,-0.027,0.000
'0:13.150',1.071,1.297,-0.026,0.000
'0:13.160',1.075,1.304,-0.026,0.000
'0:13.170',1.079,1.312,-0.026,0.000
'0:13.180',1.083,1.319,-0.026,0.000
'0:13.190',1.087,1.326,-0.026,0.000
'0:13.200',1.092,1.334,-0.026,0.000
'0:13.210',1.086,1.323,-0.027,0.000
'0:13.220',1.081,1.313,-0.027,0.000
'0:13.230',1.075,1.303,-0.028,0.000
'0:13.240',1.070,1.292,-0.029,0.000
'0:13.250',1.065,1.282,-0.029,0.000
'0:13.260',1.068,1.289,-0.029,0.000
'0:13.270',1.072,1.295,-0.030,0.000
'0:13.280',1.075,1.302,-0.030,0.000
'0:13.290',1.079,1.308,-0.031,0.000
'0:13.300',1.082,1.315,-0.031,0.000
'0:13.310',1.077,1.306,-0.031,0.000
'0:13.320',1.072,1.298,-0.032,0.000
'0:13.330',1.067,1.290,-0.032,0.000
'0:13.340',1.062,1.281,-0.032,0.000
'0:13.350',1.057,1.273,-0.032,0.000
'0:13.360',1.059,1.275,-0.032,0.000
'0:13.370',1.060,1.277,-0.031,0.000
'0:13.380',1.062,1.279,-0.031,0.000
'0:13.390',1.063,1.281,-0.030,0.000
'0:13.400',1.065,1.283,-0.030,0.000
'0:13.410',1.058,1.272,-0.030,0.000
'0:13.420',1.052,1.261,-0.029,0.000
'0:13.430',1.045,1.250,-0.029,0.000
'0:13.440',1.038,1.239,-0.029,0.000
'0:13.450',1.032,1.228,-0.029,0.000
'0:13.460',0.881,0.945,-0.029,0.000
'0:13.470',0.729,0.661,-0.030,0.000
'0:13.480',0.578,0.378,-0.030,0.000
'0:13.490',0.427,0.094,-0.031,0.000
'0:13.500',0.276,-0.189,-0.031,0.000
'0:13.510',0.182,-0.369,-0.031,0.000
'0:13.520',0.089,-0.548,-0.031,0.000
'0:13.530',-0.004,-0.728,-0.031,0.000
'0:13.540',-0.097,-0.907,-0.031,0.000
'0:13.550',-0.191,-1.087,-0.031,0.000
'0:13.560',-0.171,-1.051,-0.031,0.000
'0:13.570',-0.151,-1.016,-0.031,0.000
'0:13.580',-0.132,-0.980,-0.031,0.000
'0:13.590',-0.112,-0.944,-0.031,0.000
'0:13.600',-0.092,-0.908,-0.031,0.000
'0:13.610',-0.101,-0.925,-0.031,0.000
'0:13.620',-0.110,-0.942,-0.031,0.000
'0:13.630',-0.118,-0.958,-0.031,0.000
'0:13.640',-0.127,-0.975,-0.031,0.000
'0:13.650',-0.135,-0.992,-0.032,0.000
'0:13.660',-0.131,-0.982,-0.031,0.000
'0:13.670',-0.126,-0.972,-0.031,0.000
'0:13.680',-0.122,-0.963,-0.031,0.000
'0:13.690',-0.117,-0.953,-0.031,0.000
'0:13.700',-0.113,-0.943,-0.031,0.000
'0:13.710',-0.114,-0.946,-0.031,0.000
'0:13.720',-0.116,-0.948,-0.031,0.000
'0:13.730',-0.117,-0.951,-0.031,0.000
'0:13.740',-0.119,-0.954,-0.031,0.000
'0:13.750',-0.120,-0.956,-0.031,0.000
'0:13.760',-0.119,-0.955,-0.031,0.000
'0:13.770',-0.118,-0.954,-0.031,0.000
'0:13.780',-0.117,-0.953,-0.031,0.000
'0:13.790',-0.115,-0.952,-0.031,0.000
'0:13.800',-0.114,-0.951,-0.031,0.000
'0:13.810',-0.114,-0.950,-0.031,0.000
'0:13.820',-0.115,-0.949,-0.031,0.000
'0:13.830',-0.115,-0.948,-0.031,0.000
'0:13.840',-0.115,-0.947,-0.031,0.000
'0:13.850',-0.115,-0.946,-0.031,0.000
'0:13.860',-0.114,-0.945,-0.031,0.000
'0:13.870',-0.112,-0.943,-0.031,0.000
'0:13.880',-0.111,-0.941,-0.031,0.000
'0:13.890',-0.109,-0.940,-0.031,0.000
'0:13.900',-0.107,-0.938,-0.031,0.000
'0:13.910',-0.109,-0.940,-0.031,0.000
'0:13.920',-0.111,-0.943,-0.031,0.000
'0:13.930',-0.113,-0.945,-0.030,0.000
'0:13.940',-0.114,-0.948,-0.030,0.000
'0:13.950',-0.116,-0.950,-0.030,0.000
'0:13.960',-0.112,-0.943,-0.030,0.000
'0:13.970',-0.109,-0.935,-0.030,0.000
'0:13.980',-0.105,-0.927,-0.031,0.000
'0:13.990',-0.101,-0.920,-0.031,0.000
'0:14.000',-0.098,-0.912,-0.031,0.000
'0:14.010',-0.102,-0.921,-0.031,0.000
'0:14.020',-0.106,-0.930,-0.031,0.000
'0:14.030',-0.110,-0.939,-0.031,0.000
'0:14.040',-0.114,-0.948,-0.031,0.000
'0:14.050',-0.118,-0.957,-0.031,0.000
'0:14.060',-0.111,-0.945,-0.031,0.000
'0:14.070',-0.105,-0.933,-0.031,0.000
'0:14.080',-0.098,-0.920,-0.031,0.000
'0:14.090',-0.092,-0.908,-0.031,0.000
'0:14.100',-0.085,-0.896,-0.031,0.000
'0:14.110',-0.092,-0.907,-0.031,0.000
'0:14.120',-0.099,-0.919,-0.031,0.000
'0:14.130',-0.105,-0.930,-0.031,0.000
'0:14.140',-0.112,-0.942,-0.031,0.000
'0:14.150',-0.119,-0.954,-0.031,0.000
'0:14.160',-0.101,-0.921,-0.031,0.000
'0:14.170',-0.082,-0.889,-0.031,0.000
'0:14.180',-0.063,-0.856,-0.031,0.000
'0:14.190',-0.045,-0.823,-0.031,0.000
'0:14.200',-0.026,-0.791,-0.032,0.000
'0:14.210',0.139,-0.486,-0.031,0.000
'0:14.220',0.303,-0.181,-0.031,0.000
'0:14.230',0.468,0.124,-0.030,0.000
'0:14.240',0.633,0.429,-0.030,0.000
'0:14.250',0.798,0.734,-0.030,0.000
'0:14.260',0.874,0.883,-0.029,0.000
'0:14.270',0.951,1.033,-0.028,0.000
'0:14.280',1.028,1.182,-0.026,0.000
'0:14.290',1.105,1.331,-0.025,0.000
'0:14.300',1.182,1.481,-0.024,0.000
'0:14.310',1.161,1.443,-0.025,0.000
'0:14.320',1.139,1.405,-0.025,0.000
'0:14.330',1.118,1.367,-0.026,0.000
'0:14.340',1.096,1.329,-0.026,0.000
'0:14.350',1.075,1.291,-0.027,0.000
'0:14.360',1.086,1.311,-0.027,0.000
'0:14.370',1.097,1.330,-0.027,0.000
'0:14.380',1.107,1.350,-0.027,0.000
'0:14.390',1.118,1.370,-0.026,0.000
'0:14.400',1.129,1.389,-0.026,0.000
'0:14.410',1.121,1.375,-0.026,0.000
'0:14.420',1.113,1.361,-0.026,0.000
'0:14.430',1.104,1.347,-0.026,0.000
'0:14.440',1.096,1.333,-0.026,0.000
'0:14.450',1.088,1.319,-0.026,0.000
'0:14.460',1.091,1.325,-0.026,0.000
'0:14.470',1.095,1.331,-0.026,0.000
'0:14.480',1.099,1.337,-0.026,0.000
'0:14.490',1.103,1.343,-0.027,0.000
'0:14.500',1.106,1.350,-0.027,0.000
'0:14.510',1.104,1.345,-0.026,0.000
'0:14.520',1.101,1.341,-0.025,0.000
'0:14.530',1.099,1.337,-0.024,0.000
'0:14.540',1.096,1.332,-0.023,0.000
'0:14.550',1.094,1.328,-0.023,0.000
'0:14.560',1.093,1.327,-0.023,0.000
'0:14.570',1.092,1.325,-0.024,0.000
'0:14.580',1.092,1.324,-0.025,0.000
'0:14.590',1.091,1.323,-0.025,0.000
'0:14.600',1.091,1.322,-0.026,0.000
'0:14.610',1.091,1.323,-0.026,0.000
'0:14.620',1.092,1.324,-0.026,0.000
'0:14.630',1.092,1.324,-0.026,0.000
'0:14.640',1.092,1.325,-0.026,0.000
'0:14.650',1.093,1.326,-0.026,0.000
'0:14.660',1.089,1.320,-0.026,0.000
'0:14.670',1.085,1.313,-0.026,0.000
'0:14.680',1.081,1.307,-0.025,0.000
'0:14.690',1.078,1.301,-0.025,0.000
'0:14.700',1.074,1.295,-0.025,0.000
'0:14.710',1.077,1.301,-0.026,0.000
'0:14.720',1.080,1.308,-0.027,0.000
'0:14.730',1.084,1.314,-0.028,0.000
'0:14.740',1.087,1.321,-0.029,0.000
'0:14.750',1.090,1.327,-0.030,0.000
'0:14.760',1.084,1.315,-0.030,0.000
'0:14.770',1.078,1.304,-0.030,0.000
'0:14.780',1.072,1.292,-0.030,0.000
'0:14.790',1.065,1.280,-0.029,0.000
'0:14.800',1.059,1.269,-0.029,0.000
'0:14.810',1.066,1.282,-0.029,0.000
'0:14.820',1.073,1.296,-0.029,0.000
'0:14.830',1.079,1.309,-0.029,0.000
'0:14.840',1.086,1.323,-0.029,0.000
'0:14.850',1.093,1.336,-0.029,0.000
'0:14.860',1.081,1.315,-0.029,0.000
'0:14.870',1.070,1.294,-0.028,0.000
'0:14.880',1.058,1.273,-0.028,0.000
'0:14.890',1.047,1.253,-0.028,0.000
'0:14.900',1.036,1.232,-0.028,0.000
'0:14.910',1.049,1.257,-0.028,0.000
'0:14.920',1.063,1.282,-0.028,0.000
'0:14.930',1.077,1.307,-0.028,0.000
'0:14.940',1.091,1.332,-0.029,0.000
'0:14.950',1.104,1.357,-0.029,0.000
'0:14.960',1.054,1.266,-0.029,0.000
'0:14.970',1.004,1.175,-0.030,0.000
'0:14.980',0.954,1.083,-0.030,0.000
'0:14.990',0.904,0.992,-0.031,0.000
'0:15.000',0.854,0.901,-0.031,0.000
'0:15.010',0.689,0.587,-0.031,0.000
'0:15.020',0.524,0.274,-0.031,0.000
'0:15.030',0.358,-0.039,-0.031,0.000
'0:15.040',0.193,-0.352,-0.030,0.000
'0:15.050',0.028,-0.666,-0.030,0.000
'0:15.060',-0.011,-0.743,-0.030,0.000
'0:15.070',-0.050,-0.821,-0.031,0.000
'0:15.080',-0.089,-0.898,-0.031,0.000
'0:15.090',-0.128,-0.976,-0.031,0.000
'0:15.100',-0.167,-1.053,-0.031,0.000
'0:15.110',-0.153,-1.025,-0.031,0.000
'0:15.120',-0.139,-0.996,-0.031,0.000
'0:15.130',-0.124,-0.968,-0.031,0.000
'0:15.140',-0.110,-0.939,-0.031,0.000
'0:15.150',-0.096,-0.911,-0.031,0.000
'0:15.160',-0.104,-0.928,-0.031,0.000
'0:15.170',-0.113,-0.945,-0.031,0.000
'0:15.180',-0.122,-0.962,-0.031,0.000
'0:15.190',-0.131,-0.980,-0.031,0.000
'0:15.200',-0.140,-0.997,-0.031,0.000
'0:15.210',-0.133,-0.983,-0.031,0.000
'0:15.220',-0.125,-0.970,-0.031,0.000
'0:15.230',-0.118,-0.957,-0.031,0.000
'0:15.240',-0.111,-0.944,-0.031,0.000
'0:15.250',-0.103,-0.930,-0.031,0.000
'0:15.260',-0.107,-0.937,-0.031,0.000
'0:15.270',-0.110,-0.943,-0.031,0.000
'0:15.280',-0.114,-0.950,-0.031,0.000
'0:15.290',-0.118,-0.956,-0.031,0.000
'0:15.300',-0.121,-0.963,-0.031,0.000
'0:15.310',-0.119,-0.958,-0.031,0.000
'0:15.320',-0.116,-0.954,-0.031,0.000
'0:15.330',-0.114,-0.950,-0.031,0.000
'0:15.340',-0.111,-0.945,-0.031,0.000
'0:15.350',-0.109,-0.941,-0.031,0.000
'0:15.360',-0.109,-0.942,-0.031,0.000
'0:15.370',-0.110,-0.943,-0.031,0.000
'0:15.380',-0.110,-0.944,-0.032,0.000
'0:15.390',-0.111,-0.945,-0.032,0.000
'0:15.400',-0.111,-0.946,-0.032,0.000
'0:15.410',-0.110,-0.944,-0.032,0.000
'0:15.420',-0.109,-0.942,-0.032,0.000
'0:15.430',-0.108,-0.939,-0.032,0.000
'0:15.440',-0.107,-0.937,-0.032,0.000
'0:15.450',-0.106,-0.935,-0.032,0.000
'0:15.460',-0.107,-0.938,-0.032,0.000
'0:15.470',-0.108,-0.941,-0.032,0.000
'0:15.480',-0.109,-0.944,-0.032,0.000
'0:15.490',-0.111,-0.947,-0.032,0.000
'0:15.500',-0.112,-0.950,-0.032,0.000
'0:15.510',-0.108,-0.942,-0.032,0.000
'0:15.520',-0.104,-0.935,-0.032,0.000
'0:15.530',-0.101,-0.928,-0.032,0.000
'0:15.540',-0.097,-0.920,-0.032,0.000
'0:15.550',-0.093,-0.913,-0.032,0.000
'0:15.560',-0.099,-0.923,-0.032,0.000
'0:15.570',-0.105,-0.932,-0.032,0.000
'0:15.580',-0.111,-0.941,-0.032,0.000
'0:15.590',-0.117,-0.951,-0.032,0.000
'0:15.600',-0.123,-0.960,-0.032,0.000
'0:15.610',-0.112,-0.941,-0.032,0.000
'0:15.620',-0.102,-0.922,-0.032,0.000
'0:15.630',-0.091,-0.904,-0.032,0.000
'0:15.640',-0.081,-0.885,-0.032,0.000
'0:15.650',-0.070,-0.866,-0.032,0.000
'0:15.660',-0.087,-0.897,-0.032,0.000
'0:15.670',-0.104,-0.928,-0.032,0.000
'0:15.680',-0.121,-0.960,-0.032,0.000
'0:15.690',-0.138,-0.991,-0.032,0.000
'0:15.700',-0.156,-1.022,-0.031,0.000
'0:15.710',-0.086,-0.896,-0.032,0.000
'0:15.720',-0.016,-0.770,-0.032,0.000
'0:15.730',0.054,-0.644,-0.032,0.000
'0:15.740',0.124,-0.518,-0.032,0.000
'0:15.750',0.194,-0.393,-0.033,0.000
'0:15.760',0.361,-0.080,-0.032,0.000
'0:15.770',0.528,0.232,-0.032,0.000
'0:15.780',0.696,0.544,-0.031,0.000
'0:15.790',0.863,0.856,-0.031,0.000
'0:15.800',1.030,1.168,-0.031,0.000
'0:15.810',1.053,1.219,-0.030,0.000
'0:15.820',1.076,1.269,-0.029,0.000
'0:15.830',1.099,1.320,-0.028,0.000
'0:15.840',1.122,1.370,-0.027,0.000
'0:15.850',1.145,1.421,-0.026,0.000
'0:15.860',1.133,1.399,-0.026,0.000
'0:15.870',1.121,1.377,-0.027,0.000
'0:15.880',1.110,1.355,-0.027,0.000
'0:15.890',1.098,1.333,-0.028,0.000
'0:15.900',1.086,1.311,-0.028,0.000
'0:15.910',1.094,1.326,-0.029,0.000
'0:15.920',1.103,1.342,-0.029,0.000
'0:15.930',1.111,1.357,-0.030,0.000
'0:15.940',1.119,1.372,-0.031,0.000
'0:15.950',1.127,1.387,-0.031,0.000
'0:15.960',1.119,1.372,-0.031,0.000
'0:15.970',1.111,1.357,-0.031,0.000
'0:15.980',1.104,1.343,-0.030,0.000
'0:15.990',1.096,1.328,-0.030,0.000
'0:16.000',1.088,1.313,-0.030,0.000
'0:16.010',1.093,1.323,-0.030,0.000
'0:16.020',1.098,1.333,-0.030,0.000
'0:16.030',1.103,1.343,-0.030,0.000
'0:16.040',1.108,1.353,-0.030,0.000
'0:16.050',1.113,1.363,-0.030,0.000
'0:16.060',1.107,1.353,-0.030,0.000
'0:16.070',1.100,1.343,-0.030,0.000
'0:16.080',1.094,1.334,-0.030,0.000
'0:16.090',1.088,1.324,-0.030,0.000
'0:16.100',1.082,1.315,-0.030,0.000
'0:16.110',1.086,1.320,-0.030,0.000
'0:16.120',1.089,1.325,-0.030,0.000
'0:16.130',1.093,1.330,-0.030,0.000
'0:16.140',1.096,1.336,-0.030,0.000
'0:16.150',1.099,1.341,-0.030,0.000
'0:16.160',1.096,1.335,-0.031,0.000
'0:16.170',1.092,1.328,-0.031,0.000
'0:16.180',1.088,1.322,-0.032,0.000
'0:16.190',1.085,1.316,-0.032,0.000
'0:16.200',1.081,1.309,-0.033,0.000
'0:16.210',1.082,1.311,-0.032,0.000
'0:16.220',1.082,1.313,-0.032,0.000
'0:16.230',1.083,1.314,-0.032,0.000
'0:16.240',1.084,1.316,-0.031,0.000
'0:16.250',1.085,1.318,-0.031,0.000
'0:16.260',1.084,1.316,-0.031,0.000
'0:16.270',1.083,1.315,-0.030,0.000
'0:16.280',1.082,1.314,-0.030,0.000
'0:16.290',1.082,1.312,-0.030,0.000
'0:16.300',1.081,1.311,-0.030,0.000
'0:16.310',1.078,1.306,-0.030,0.000
'0:16.320',1.075,1.300,-0.031,0.000
'0:16.330',1.072,1.295,-0.031,0.000
'0:16.340',1.070,1.289,-0.032,0.000
'0:16.350',1.067,1.284,-0.032,0.000
'0:16.360',1.070,1.292,-0.032,0.000
'0:16.370',1.074,1.299,-0.032,0.000
'0:16.380',1.077,1.307,-0.032,0.000
'0:16.390',1.081,1.315,-0.032,0.000
'0:16.400',1.085,1.322,-0.032,0.000
'0:16.410',1.075,1.303,-0.032,0.000
'0:16.420',1.064,1.284,-0.031,0.000
'0:16.430',1.054,1.265,-0.031,0.000
'0:16.440',1.044,1.246,-0.031,0.000
'0:16.450',1.034,1.227,-0.031,0.000
'0:16.460',1.050,1.256,-0.031,0.000
'0:16.470',1.066,1.286,-0.031,0.000
'0:16.480',1.081,1.315,-0.031,0.000
'0:16.490',1.097,1.344,-0.031,0.000
'0:16.500',1.112,1.373,-0.032,0.000
'0:16.510',1.008,1.179,-0.032,0.000
'0:16.520',0.903,0.985,-0.032,0.000
'0:16.530',0.798,0.791,-0.033,0.000
'0:16.540',0.693,0.596,-0.033,0.000
'0:16.550',0.589,0.402,-0.034,0.000
'0:16.560',0.444,0.126,-0.034,0.000
'0:16.570',0.300,-0.150,-0.034,0.000
'0:16.580',0.156,-0.426,-0.034,0.000
'0:16.590',0.011,-0.703,-0.034,0.000
'0:16.600',-0.133,-0.979,-0.034,0.000
'0:16.610',-0.130,-0.978,-0.034,0.000
'0:16.620',-0.128,-0.976,-0.034,0.000
'0:16.630',-0.126,-0.975,-0.034,0.000
'0:16.640',-0.123,-0.973,-0.034,0.000
'0:16.650',-0.121,-0.972,-0.034,0.000
'0:16.660',-0.120,-0.967,-0.034,0.000
'0:16.670',-0.118,-0.962,-0.034,0.000
'0:16.680',-0.117,-0.958,-0.034,0.000
'0:16.690',-0.115,-0.953,-0.034,0.000
'0:16.700',-0.114,-0.949,-0.034,0.000
'0:16.710',-0.116,-0.953,-0.034,0.000
'0:16.720',-0.119,-0.957,-0.034,0.000
'0:16.730',-0.122,-0.962,-0.034,0.000
'0:16.740',-0.124,-0.966,-0.034,0.000
'0:16.750',-0.127,-0.970,-0.034,0.000
'0:16.760',-0.123,-0.963,-0.034,0.000
'0:16.770',-0.120,-0.957,-0.034,0.000
'0:16.780',-0.117,-0.950,-0.034,0.000
'0:16.790',-0.113,-0.943,-0.034,0.000
'0:16.800',-0.110,-0.936,-0.034,0.000
'0:16.810',-0.111,-0.941,-0.034,0.000
'0:16.820',-0.113,-0.946,-0.034,0.000
'0:16.830',-0.115,-0.951,-0.034,0.000
'0:16.840',-0.117,-0.956,-0.034,0.000
'0:16.850',-0.119,-0.961,-0.034,0.000
'0:16.860',-0.117,-0.957,-0.034,0.000
'0:16.870',-0.115,-0.953,-0.034,0.000
'0:16.880',-0.114,-0.949,-0.034,0.000
'0:16.890',-0.112,-0.945,-0.034,0.000
'0:16.900',-0.111,-0.941,-0.034,0.000
'0:16.910',-0.110,-0.940,-0.034,0.000
'0:16.920',-0.110,-0.939,-0.034,0.000
'0:16.930',-0.110,-0.939,-0.034,0.000
'0:16.940',-0.110,-0.938,-0.034,0.000
'0:16.950',-0.110,-0.937,-0.035,0.000
'0:16.960',-0.110,-0.938,-0.035,0.000
'0:16.970',-0.110,-0.938,-0.035,0.000
'0:16.980',-0.110,-0.938,-0.035,0.000
'0:16.990',-0.109,-0.939,-0.035,0.000
'0:17.000',-0.109,-0.939,-0.035,0.000
'0:17.010',-0.108,-0.937,-0.035,0.000
'0:17.020',-0.107,-0.935,-0.035,0.000
'0:17.030',-0.105,-0.933,-0.035,0.000
'0:17.040',-0.104,-0.931,-0.035,0.000
'0:17.050',-0.103,-0.930,-0.035,0.000
'0:17.060',-0.103,-0.929,-0.035,0.000
'0:17.070',-0.102,-0.928,-0.035,0.000
'0:17.080',-0.102,-0.927,-0.035,0.000
'0:17.090',-0.102,-0.926,-0.035,0.000
'0:17.100',-0.102,-0.925,-0.035,0.000
'0:17.110',-0.104,-0.929,-0.035,0.000
'0:17.120',-0.106,-0.932,-0.035,0.000
'0:17.130',-0.107,-0.935,-0.035,0.000
'0:17.140',-0.109,-0.939,-0.035,0.000
'0:17.150',-0.111,-0.942,-0.035,0.000
'0:17.160',-0.105,-0.930,-0.035,0.000
'0:17.170',-0.098,-0.917,-0.035,0.000
'0:17.180',-0.092,-0.905,-0.035,0.000
'0:17.190',-0.085,-0.892,-0.035,0.000
'0:17.200',-0.079,-0.880,-0.035,0.000
'0:17.210',-0.092,-0.903,-0.035,0.000
'0:17.220',-0.105,-0.927,-0.035,0.000
'0:17.230',-0.118,-0.950,-0.035,0.000
'0:17.240',-0.131,-0.974,-0.035,0.000
'0:17.250',-0.144,-0.997,-0.035,0.000
'0:17.260',-0.019,-0.771,-0.035,0.000
'0:17.270',0.105,-0.544,-0.035,0.000
'0:17.280',0.230,-0.318,-0.035,0.000
'0:17.290',0.354,-0.092,-0.035,0.000
'0:17.300',0.479,0.134,-0.036,0.000
'0:17.310',0.615,0.391,-0.035,0.000
'0:17.320',0.750,0.647,-0.035,0.000
'0:17.330',0.886,0.904,-0.035,0.000
'0:17.340',1.022,1.160,-0.035,0.000
'0:17.350',1.158,1.417,-0.035,0.000
'0:17.360',1.147,1.401,-0.035,0.000
'0:17.370',1.135,1.385,-0.035,0.000
'0:17.380',1.123,1.369,-0.034,0.000
'0:17.390',1.111,1.354,-0.034,0.000
'0:17.400',1.099,1.338,-0.034,0.000
'0:17.410',1.102,1.342,-0.033,0.000
'0:17.420',1.105,1.346,-0.032,0.000
'0:17.430',1.108,1.350,-0.031,0.000
'0:17.440',1.111,1.354,-0.030,0.000
'0:17.450',1.114,1.358,-0.029,0.000
'0:17.460',1.113,1.358,-0.029,0.000
'0:17.470',1.112,1.358,-0.028,0.000
'0:17.480',1.111,1.357,-0.028,0.000
'0:17.490',1.110,1.357,-0.028,0.000
'0:17.500',1.109,1.357,-0.027,0.000
'0:17.510',1.106,1.351,-0.029,0.000
'0:17.520',1.103,1.346,-0.030,0.000
'0:17.530',1.100,1.340,-0.031,0.000
'0:17.540',1.097,1.334,-0.032,0.000
'0:17.550',1.094,1.329,-0.033,0.000
'0:17.560',1.097,1.334,-0.033,0.000
'0:17.570',1.100,1.339,-0.033,0.000
'0:17.580',1.103,1.345,-0.033,0.000
'0:17.590',1.106,1.350,-0.034,0.000
'0:17.600',1.109,1.355,-0.034,0.000
'0:17.610',1.104,1.347,-0.032,0.000
'0:17.620',1.099,1.338,-0.031,0.000
'0:17.630',1.095,1.329,-0.030,0.000
'0:17.640',1.090,1.321,-0.029,0.000
'0:17.650',1.085,1.312,-0.028,0.000
'0:17.660',1.088,1.319,-0.028,0.000
'0:17.670',1.092,1.326,-0.029,0.000
'0:17.680',1.095,1.333,-0.029,0.000
'0:17.690',1.099,1.340,-0.030,0.000
'0:17.700',1.103,1.347,-0.030,0.000
'0:17.710',1.097,1.337,-0.031,0.000
'0:17.720',1.091,1.327,-0.032,0.000
'0:17.730',1.085,1.318,-0.032,0.000
'0:17.740',1.080,1.308,-0.033,0.000
'0:17.750',1.074,1.298,-0.034,0.000
'0:17.760',1.077,1.305,-0.034,0.000
'0:17.770',1.081,1.312,-0.034,0.000
'0:17.780',1.085,1.319,-0.034,0.000
'0:17.790',1.088,1.326,-0.034,0.000
'0:17.800',1.092,1.333,-0.034,0.000
'0:17.810',1.087,1.324,-0.034,0.000
'0:17.820',1.082,1.314,-0.034,0.000
'0:17.830',1.076,1.304,-0.035,0.000
'0:17.840',1.071,1.295,-0.035,0.000
'0:17.850',1.066,1.285,-0.035,0.000
'0:17.860',1.070,1.291,-0.035,0.000
'0:17.870',1.073,1.297,-0.035,0.000
'0:17.880',1.077,1.303,-0.034,0.000
'0:17.890',1.081,1.309,-0.034,0.000
'0:17.900',1.084,1.315,-0.034,0.000
'0:17.910',1.080,1.308,-0.034,0.000
'0:17.920',1.075,1.302,-0.034,0.000
'0:17.930',1.071,1.294,-0.034,0.000
'0:17.940',1.067,1.288,-0.034,0.000
'0:17.950',1.062,1.281,-0.034,0.000
'0:17.960',1.063,1.280,-0.034,0.000
'0:17.970',1.063,1.279,-0.034,0.000
'0:17.980',1.063,1.279,-0.034,0.000
'0:17.990',1.064,1.278,-0.034,0.000
'0:18.000',1.064,1.277,-0.034,0.000
'0:18.010',1.060,1.271,-0.033,0.000
'0:18.020',1.056,1.265,-0.033,0.000
'0:18.030',1.052,1.260,-0.033,0.000
'0:18.040',1.048,1.254,-0.033,0.000
'0:18.050',1.044,1.248,-0.033,0.000
'0:18.060',0.894,0.968,-0.034,0.000
'0:18.070',0.745,0.688,-0.034,0.000
'0:18.080',0.595,0.409,-0.035,0.000
'0:18.090',0.445,0.129,-0.035,0.000
'0:18.100',0.295,-0.150,-0.035,0.000
'0:18.110',0.198,-0.339,-0.035,0.000
'0:18.120',0.101,-0.527,-0.036,0.000
'0:18.130',0.004,-0.715,-0.036,0.000
'0:18.140',-0.093,-0.904,-0.036,0.000
'0:18.150',-0.190,-1.092,-0.036,0.000
'0:18.160',-0.171,-1.056,-0.036,0.000
'0:18.170',-0.151,-1.020,-0.036,0.000
'0:18.180',-0.132,-0.983,-0.036,0.000
'0:18.190',-0.112,-0.947,-0.035,0.000
'0:18.200',-0.093,-0.911,-0.035,0.000
'0:18.210',-0.102,-0.926,-0.035,0.000
'0:18.220',-0.110,-0.941,-0.035,0.000
'0:18.230',-0.119,-0.956,-0.035,0.000
'0:18.240',-0.128,-0.971,-0.035,0.000
'0:18.250',-0.136,-0.986,-0.035,0.000
'0:18.260',-0.132,-0.978,-0.035,0.000
