'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:12.020',-0.094,-0.079,-0.055,0.000
'0:12.030',-0.094,-0.079,-0.055,0.000
'0:12.040',-0.094,-0.079,-0.055,0.000
'0:12.050',-0.094,-0.079,-0.055,0.000
'0:12.060',-0.094,-0.079,-0.055,0.000
'0:12.070',-0.094,-0.079,-0.055,0.000
'0:12.080',-0.095,-0.079,-0.055,0.000
'0:12.090',-0.095,-0.079,-0.055,0.000
'0:12.100',-0.095,-0.079,-0.056,0.000
'0:12.110',-0.095,-0.079,-0.056,0.000
'0:12.120',-0.095,-0.079,-0.056,0.000
'0:12.130',-0.095,-0.079,-0.056,0.000
'0:12.140',-0.095,-0.079,-0.057,0.000
'0:12.150',-0.095,-0.080,-0.057,0.000
'0:12.160',-0.095,-0.080,-0.057,0.000
'0:12.170',-0.095,-0.080,-0.057,0.000
'0:12.180',-0.095,-0.079,-0.057,0.000
'0:12.190',-0.095,-0.079,-0.057,0.000
'0:12.200',-0.094,-0.079,-0.058,0.000
'0:12.210',-0.094,-0.079,-0.058,0.000
'0:12.220',-0.094,-0.079,-0.058,0.000
'0:12.230',-0.094,-0.079,-0.058,0.000
'0:12.240',-0.094,-0.079,-0.058,0.000
'0:12.250',-0.094,-0.079,-0.058,0.000
'0:12.260',-0.094,-0.079,-0.059,0.000
'0:12.270',-0.094,-0.079,-0.059,0.000
'0:12.280',-0.094,-0.079,-0.059,0.000
'0:12.290',-0.095,-0.079,-0.059,0.000
'0:12.300',-0.095,-0.080,-0.060,0.000
'0:12.310',-0.095,-0.079,-0.059,0.000
'0:12.320',-0.095,-0.079,-0.059,0.000
'0:12.330',-0.095,-0.079,-0.059,0.000
'0:12.340',-0.095,-0.079,-0.059,0.000
'0:12.350',-0.095,-0.079,-0.059,0.000
'0:12.360',-0.095,-0.079,-0.059,0.000
'0:12.370',-0.095,-0.079,-0.059,0.000
'0:12.380',-0.095,-0.079,-0.059,0.000
'0:12.390',-0.095,-0.079,-0.059,0.000
'0:12.400',-0.095,-0.079,-0.059,0.000
'0:12.410',-0.095,-0.079,-0.059,0.000
'0:12.420',-0.095,-0.079,-0.059,0.000
'0:12.430',-0.095,-0.079,-0.059,0.000
'0:12.440',-0.095,-0.080,-0.059,0.000
'0:12.450',-0.094,-0.080,-0.059,0.000
'0:12.460',-0.094,-0.080,-0.059,0.000
'0:12.470',-0.094,-0.079,-0.058,0.000
'0:12.480',-0.094,-0.079,-0.058,0.000
'0:12.490',-0.094,-0.079,-0.058,0.000
'0:12.500',-0.094,-0.079,-0.058,0.000
'0:12.510',-0.094,-0.079,-0.058,0.000
'0:12.520',-0.094,-0.079,-0.057,0.000
'0:12.530',-0.095,-0.079,-0.057,0.000
'0:12.540',-0.095,-0.079,-0.057,0.000
'0:12.550',-0.095,-0.079,-0.057,0.000
'0:12.560',-0.095,-0.079,-0.057,0.000
'0:12.570',-0.095,-0.079,-0.057,0.000
'0:12.580',-0.095,-0.079,-0.057,0.000
'0:12.590',-0.094,-0.079,-0.057,0.000
'0:12.600',-0.094,-0.079,-0.057,0.000
'0:12.610',-0.094,-0.079,-0.057,0.000
'0:12.620',-0.094,-0.079,-0.057,0.000
'0:12.630',-0.094,-0.080,-0.057,0.000
'0:12.640',-0.095,-0.080,-0.056,0.000
'0:12.650',-0.095,-0.080,-0.056,0.000
'0:12.660',-0.095,-0.080,-0.056,0.000
'0:12.670',-0.095,-0.080,-0.056,0.000
'0:12.680',-0.095,-0.080,-0.056,0.000
'0:12.690',-0.095,-0.080,-0.056,0.000
'0:12.700',-0.095,-0.080,-0.056,0.000
'0:12.710',-0.095,-0.080,-0.056,0.000
'0:12.720',-0.095,-0.079,-0.056,0.000
'0:12.730',-0.095,-0.079,-0.056,0.000
'0:12.740',-0.095,-0.079,-0.056,0.000
'0:12.750',-0.095,-0.079,-0.056,0.000
'0:12.760',-0.095,-0.079,-0.055,0.000
'0:12.770',-0.095,-0.079,-0.055,0.000
'0:12.780',-0.094,-0.079,-0.055,0.000
'0:12.790',-0.094,-0.078,-0.055,0.000
'0:12.800',-0.094,-0.078,-0.055,0.000
'0:12.810',-0.094,-0.079,-0.055,0.000
'0:12.820',-0.094,-0.079,-0.054,0.000
'0:12.830',-0.094,-0.079,-0.054,0.000
'0:12.840',-0.094,-0.079,-0.054,0.000
'0:12.850',-0.095,-0.079,-0.054,0.000
'0:12.860',-0.095,-0.079,-0.054,0.000
'0:12.870',-0.095,-0.079,-0.053,0.000
'0:12.880',-0.095,-0.079,-0.053,0.000
'0:12.890',-0.095,-0.079,-0.053,0.000
'0:12.900',-0.095,-0.079,-0.053,0.000
'0:12.910',-0.095,-0.080,-0.053,0.000
'0:12.920',-0.095,-0.080,-0.053,0.000
'0:12.930',-0.095,-0.080,-0.053,0.000
'0:12.940',-0.096,-0.080,-0.053,0.000
'0:12.950',-0.096,-0.080,-0.052,0.000
'0:12.960',-0.096,-0.080,-0.052,0.000
'0:12.970',-0.095,-0.080,-0.052,0.000
'0:12.980',-0.095,-0.080,-0.052,0.000
'0:12.990',-0.095,-0.079,-0.052,0.000
'0:13.000',-0.095,-0.079,-0.052,0.000
'0:13.010',-0.094,-0.079,-0.052,0.000
'0:13.020',-0.094,-0.079,-0.051,0.000
'0:13.030',-0.094,-0.079,-0.051,0.000
'0:13.040',-0.094,-0.079,-0.051,0.000
'0:13.050',-0.093,-0.079,-0.051,0.000
'0:13.060',-0.094,-0.079,-0.051,0.000
'0:13.070',-0.094,-0.079,-0.051,0.000
'0:13.080',-0.094,-0.079,-0.050,0.000
'0:13.090',-0.095,-0.080,-0.050,0.000
'0:13.100',-0.095,-0.080,-0.050,0.000
'0:13.110',-0.095,-0.080,-0.050,0.000
'0:13.120',-0.095,-0.080,-0.050,0.000
'0:13.130',-0.095,-0.079,-0.049,0.000
'0:13.140',-0.095,-0.079,-0.049,0.000
'0:13.150',-0.095,-0.079,-0.049,0.000
'0:13.160',-0.095,-0.079,-0.049,0.000
'0:13.170',-0.095,-0.079,-0.049,0.000
'0:13.180',-0.095,-0.079,-0.049,0.000
'0:13.190',-0.095,-0.080,-0.049,0.000
'0:13.200',-0.095,-0.080,-0.049,0.000
'0:13.210',-0.095,-0.080,-0.048,0.000
'0:13.220',-0.095,-0.080,-0.048,0.000
'0:13.230',-0.095,-0.080,-0.048,0.000
'0:13.240',-0.095,-0.080,-0.048,0.000
'0:13.250',-0.095,-0.080,-0.048,0.000
'0:13.260',-0.095,-0.080,-0.048,0.000
'0:13.270',-0.096,-0.080,-0.048,0.000
'0:13.280',-0.096,-0.080,-0.048,0.000
'0:13.290',-0.096,-0.080,-0.048,0.000
'0:13.300',-0.096,-0.080,-0.048,0.000
'0:13.310',-0.096,-0.080,-0.048,0.000
'0:13.320',-0.096,-0.080,-0.048,0.000
'0:13.330',-0.096,-0.080,-0.048,0.000
'0:13.340',-0.096,-0.080,-0.047,0.000
'0:13.350',-0.095,-0.080,-0.047,0.000
'0:13.360',-0.095,-0.080,-0.047,0.000
'0:13.370',-0.095,-0.079,-0.047,0.000
'0:13.380',-0.094,-0.079,-0.046,0.000
'0:13.390',-0.094,-0.079,-0.046,0.000
'0:13.400',-0.093,-0.079,-0.046,0.000
'0:13.410',-0.094,-0.079,-0.046,0.000
'0:13.420',-0.094,-0.079,-0.046,0.000
'0:13.430',-0.094,-0.079,-0.046,0.000
'0:13.440',-0.094,-0.079,-0.046,0.000
'0:13.450',-0.094,-0.079,-0.046,0.000
'0:13.460',-0.094,-0.079,-0.046,0.000
'0:13.470',-0.094,-0.079,-0.046,0.000
'0:13.480',-0.094,-0.079,-0.046,0.000
'0:13.490',-0.095,-0.079,-0.045,0.000
'0:13.500',-0.095,-0.079,-0.045,0.000
'0:13.510',-0.095,-0.080,-0.045,0.000
'0:13.520',-0.095,-0.080,-0.045,0.000
'0:13.530',-0.095,-0.080,-0.045,0.000
'0:13.540',-0.095,-0.080,-0.045,0.000
'0:13.550',-0.095,-0.080,-0.045,0.000
'0:13.560',-0.095,-0.080,-0.045,0.000
'0:13.570',-0.094,-0.080,-0.044,0.000
'0:13.580',-0.094,-0.080,-0.044,0.000
'0:13.590',-0.094,-0.079,-0.044,0.000
'0:13.600',-0.094,-0.079,-0.044,0.000
'0:13.610',-0.094,-0.079,-0.044,0.000
'0:13.620',-0.095,-0.079,-0.044,0.000
'0:13.630',-0.095,-0.079,-0.044,0.000
'0:13.640',-0.095,-0.079,-0.044,0.000
'0:13.650',-0.095,-0.080,-0.044,0.000
'0:13.660',-0.095,-0.079,-0.044,0.000
'0:13.670',-0.095,-0.079,-0.044,0.000
'0:13.680',-0.095,-0.079,-0.044,0.000
'0:13.690',-0.095,-0.079,-0.044,0.000
'0:13.700',-0.094,-0.079,-0.044,0.000
'0:13.710',-0.095,-0.079,-0.044,0.000
'0:13.720',-0.095,-0.079,-0.044,0.000
'0:13.730',-0.095,-0.079,-0.044,0.000
'0:13.740',-0.095,-0.079,-0.044,0.000
'0:13.750',-0.095,-0.079,-0.044,0.000
'0:13.760',-0.095,-0.079,-0.044,0.000
'0:13.770',-0.096,-0.079,-0.044,0.000
'0:13.780',-0.096,-0.080,-0.044,0.000
'0:13.790',-0.096,-0.080,-0.043,0.000
'0:13.800',-0.097,-0.080,-0.043,0.000
'0:13.810',-0.096,-0.080,-0.043,0.000
'0:13.820',-0.096,-0.080,-0.043,0.000
'0:13.830',-0.096,-0.080,-0.043,0.000
'0:13.840',-0.095,-0.079,-0.043,0.000
'0:13.850',-0.095,-0.079,-0.043,0.000
'0:13.860',-0.095,-0.079,-0.043,0.000
'0:13.870',-0.095,-0.079,-0.043,0.000
'0:13.880',-0.095,-0.079,-0.043,0.000
'0:13.890',-0.095,-0.080,-0.043,0.000
'0:13.900',-0.095,-0.080,-0.043,0.000
'0:13.910',-0.095,-0.080,-0.043,0.000
'0:13.920',-0.095,-0.079,-0.043,0.000
'0:13.930',-0.095,-0.079,-0.043,0.000
'0:13.940',-0.095,-0.079,-0.043,0.000
'0:13.950',-0.095,-0.079,-0.043,0.000
'0:13.960',-0.095,-0.079,-0.043,0.000
'0:13.970',-0.095,-0.079,-0.043,0.000
'0:13.980',-0.095,-0.079,-0.043,0.000
'0:13.990',-0.095,-0.078,-0.043,0.000
'0:14.000',-0.094,-0.078,-0.043,0.000
'0:14.010',-0.095,-0.078,-0.043,0.000
'0:14.020',-0.095,-0.079,-0.043,0.000
'0:14.030',-0.095,-0.079,-0.043,0.000
'0:14.040',-0.096,-0.079,-0.042,0.000
'0:14.050',-0.096,-0.079,-0.042,0.000
'0:14.060',-0.096,-0.079,-0.042,0.000
'0:14.070',-0.095,-0.079,-0.042,0.000
'0:14.080',-0.095,-0.079,-0.042,0.000
'0:14.090',-0.094,-0.078,-0.042,0.000
'0:14.100',-0.094,-0.078,-0.042,0.000
'0:14.110',-0.094,-0.078,-0.042,0.000
'0:14.120',-0.094,-0.078,-0.042,0.000
'0:14.130',-0.094,-0.078,-0.042,0.000
'0:14.140',-0.093,-0.078,-0.042,0.000
'0:14.150',-0.093,-0.078,-0.042,0.000
'0:14.160',-0.094,-0.078,-0.042,0.000
'0:14.170',-0.094,-0.078,-0.042,0.000
'0:14.180',-0.094,-0.078,-0.042,0.000
'0:14.190',-0.095,-0.079,-0.042,0.000
'0:14.200',-0.095,-0.079,-0.042,0.000
'0:14.210',-0.095,-0.079,-0.041,0.000
'0:14.220',-0.095,-0.079,-0.041,0.000
'0:14.230',-0.095,-0.078,-0.041,0.000
'0:14.240',-0.095,-0.078,-0.041,0.000
'0:14.250',-0.094,-0.078,-0.041,0.000
'0:14.260',-0.094,-0.078,-0.041,0.000
'0:14.270',-0.094,-0.078,-0.041,0.000
'0:14.280',-0.094,-0.078,-0.040,0.000
'0:14.290',-0.093,-0.078,-0.040,0.000
'0:14.300',-0.093,-0.078,-0.040,0.000
'0:14.310',-0.093,-0.078,-0.040,0.000
'0:14.320',-0.093,-0.078,-0.040,0.000
'0:14.330',-0.093,-0.078,-0.040,0.000
'0:14.340',-0.093,-0.077,-0.040,0.000
'0:14.350',-0.093,-0.077,-0.040,0.000
'0:14.360',-0.093,-0.077,-0.040,0.000
'0:14.370',-0.093,-0.077,-0.040,0.000
'0:14.380',-0.092,-0.077,-0.040,0.000
'0:14.390',-0.092,-0.077,-0.040,0.000
'0:14.400',-0.092,-0.077,-0.040,0.000
'0:14.410',-0.092,-0.077,-0.040,0.000
'0:14.420',-0.093,-0.077,-0.040,0.000
'0:14.430',-0.093,-0.078,-0.040,0.000
'0:14.440',-0.093,-0.078,-0.040,0.000
'0:14.450',-0.094,-0.078,-0.040,0.000
'0:14.460',-0.094,-0.078,-0.040,0.000
'0:14.470',-0.094,-0.079,-0.040,0.000
'0:14.480',-0.095,-0.079,-0.040,0.000
'0:14.490',-0.095,-0.079,-0.040,0.000
'0:14.500',-0.096,-0.079,-0.040,0.000
'0:14.510',-0.095,-0.079,-0.040,0.000
'0:14.520',-0.095,-0.079,-0.040,0.000
'0:14.530',-0.095,-0.079,-0.040,0.000
'0:14.540',-0.094,-0.079,-0.040,0.000
'0:14.550',-0.094,-0.079,-0.040,0.000
'0:14.560',-0.094,-0.079,-0.040,0.000
'0:14.570',-0.094,-0.079,-0.040,0.000
'0:14.580',-0.094,-0.078,-0.040,0.000
'0:14.590',-0.094,-0.078,-0.040,0.000
'0:14.600',-0.094,-0.078,-0.040,0.000
'0:14.610',-0.094,-0.079,-0.040,0.000
'0:14.620',-0.094,-0.079,-0.040,0.000
'0:14.630',-0.094,-0.079,-0.041,0.000
'0:14.640',-0.094,-0.079,-0.041,0.000
'0:14.650',-0.094,-0.079,-0.041,0.000
'0:14.660',-0.094,-0.079,-0.041,0.000
'0:14.670',-0.094,-0.079,-0.041,0.000
'0:14.680',-0.094,-0.079,-0.041,0.000
'0:14.690',-0.095,-0.079,-0.041,0.000
'0:14.700',-0.095,-0.079,-0.041,0.000
'0:14.710',-0.095,-0.080,-0.041,0.000
'0:14.720',-0.095,-0.080,-0.041,0.000
'0:14.730',-0.095,-0.080,-0.041,0.000
'0:14.740',-0.095,-0.080,-0.041,0.000
'0:14.750',-0.095,-0.080,-0.040,0.000
'0:14.760',-0.095,-0.080,-0.041,0.000
'0:14.770',-0.095,-0.079,-0.041,0.000
'0:14.780',-0.094,-0.079,-0.041,0.000
'0:14.790',-0.094,-0.079,-0.041,0.000
'0:14.800',-0.094,-0.079,-0.041,0.000
'0:14.810',-0.094,-0.079,-0.041,0.000
'0:14.820',-0.093,-0.079,-0.041,0.000
'0:14.830',-0.093,-0.079,-0.041,0.000
'0:14.840',-0.093,-0.079,-0.041,0.000
'0:14.850',-0.093,-0.079,-0.041,0.000
'0:14.860',-0.093,-0.078,-0.041,0.000
'0:14.870',-0.093,-0.078,-0.041,0.000
'0:14.880',-0.093,-0.078,-0.041,0.000
'0:14.890',-0.093,-0.078,-0.041,0.000
'0:14.900',-0.093,-0.078,-0.041,0.000
'0:14.910',-0.093,-0.078,-0.041,0.000
'0:14.920',-0.093,-0.078,-0.041,0.000
'0:14.930',-0.093,-0.077,-0.041,0.000
'0:14.940',-0.093,-0.077,-0.042,0.000
'0:14.950',-0.093,-0.077,-0.042,0.000
'0:14.960',-0.093,-0.077,-0.042,0.000
'0:14.970',-0.093,-0.077,-0.042,0.000
'0:14.980',-0.093,-0.078,-0.042,0.000
'0:14.990',-0.093,-0.078,-0.042,0.000
'0:15.000',-0.093,-0.078,-0.042,0.000
'0:15.010',-0.093,-0.078,-0.042,0.000
'0:15.020',-0.093,-0.078,-0.042,0.000
'0:15.030',-0.093,-0.078,-0.042,0.000
'0:15.040',-0.093,-0.078,-0.042,0.000
'0:15.050',-0.093,-0.078,-0.043,0.000
'0:15.060',-0.093,-0.078,-0.042,0.000
'0:15.070',-0.094,-0.078,-0.042,0.000
'0:15.080',-0.094,-0.079,-0.042,0.000
'0:15.090',-0.095,-0.079,-0.042,0.000
'0:15.100',-0.095,-0.079,-0.042,0.000
'0:15.110',-0.095,-0.080,-0.042,0.000
'0:15.120',-0.095,-0.080,-0.042,0.000
'0:15.130',-0.095,-0.080,-0.042,0.000
'0:15.140',-0.095,-0.080,-0.042,0.000
'0:15.150',-0.095,-0.080,-0.042,0.000
'0:15.160',-0.095,-0.080,-0.042,0.000
'0:15.170',-0.095,-0.080,-0.042,0.000
'0:15.180',-0.095,-0.080,-0.043,0.000
'0:15.190',-0.095,-0.080,-0.043,0.000
'0:15.200',-0.095,-0.080,-0.043,0.000
'0:15.210',-0.095,-0.079,-0.043,0.000
'0:15.220',-0.095,-0.079,-0.043,0.000
'0:15.230',-0.095,-0.079,-0.043,0.000
'0:15.240',-0.094,-0.079,-0.043,0.000
'0:15.250',-0.094,-0.079,-0.043,0.000
'0:15.260',-0.094,-0.079,-0.043,0.000
'0:15.270',-0.095,-0.079,-0.043,0.000
'0:15.280',-0.095,-0.079,-0.043,0.000
'0:15.290',-0.095,-0.079,-0.043,0.000
'0:15.300',-0.095,-0.079,-0.043,0.000
'0:15.310',-0.095,-0.079,-0.043,0.000
'0:15.320',-0.095,-0.080,-0.043,0.000
'0:15.330',-0.096,-0.080,-0.043,0.000
'0:15.340',-0.096,-0.080,-0.043,0.000
'0:15.350',-0.096,-0.080,-0.043,0.000
'0:15.360',-0.096,-0.080,-0.043,0.000
'0:15.370',-0.095,-0.080,-0.043,0.000
'0:15.380',-0.095,-0.079,-0.044,0.000
'0:15.390',-0.095,-0.079,-0.044,0.000
'0:15.400',-0.094,-0.079,-0.044,0.000
'0:15.410',-0.094,-0.079,-0.044,0.000
'0:15.420',-0.094,-0.079,-0.044,0.000
'0:15.430',-0.094,-0.079,-0.044,0.000
'0:15.440',-0.094,-0.078,-0.044,0.000
'0:15.450',-0.094,-0.078,-0.044,0.000
'0:15.460',-0.094,-0.079,-0.044,0.000
'0:15.470',-0.094,-0.079,-0.044,0.000
'0:15.480',-0.095,-0.079,-0.044,0.000
'0:15.490',-0.095,-0.079,-0.044,0.000
'0:15.500',-0.095,-0.079,-0.044,0.000
'0:15.510',-0.095,-0.080,-0.044,0.000
'0:15.520',-0.095,-0.080,-0.045,0.000
'0:15.530',-0.095,-0.080,-0.045,0.000
'0:15.540',-0.096,-0.080,-0.045,0.000
'0:15.550',-0.096,-0.080,-0.045,0.000
'0:15.560',-0.096,-0.080,-0.045,0.000
'0:15.570',-0.096,-0.080,-0.045,0.000
'0:15.580',-0.096,-0.080,-0.045,0.000
'0:15.590',-0.096,-0.080,-0.045,0.000
'0:15.600',-0.096,-0.080,-0.045,0.000
'0:15.610',-0.096,-0.080,-0.045,0.000
'0:15.620',-0.096,-0.080,-0.045,0.000
'0:15.630',-0.096,-0.080,-0.045,0.000
'0:15.640',-0.096,-0.080,-0.045,0.000
'0:15.650',-0.095,-0.080,-0.045,0.000
'0:15.660',-0.095,-0.080,-0.045,0.000
'0:15.670',-0.095,-0.080,-0.045,0.000
'0:15.680',-0.095,-0.079,-0.045,0.000
'0:15.690',-0.094,-0.079,-0.045,0.000
'0:15.700',-0.094,-0.079,-0.045,0.000
'0:15.710',-0.094,-0.079,-0.045,0.000
'0:15.720',-0.094,-0.079,-0.045,0.000
'0:15.730',-0.094,-0.079,-0.045,0.000
'0:15.740',-0.094,-0.079,-0.045,0.000
'0:15.750',-0.094,-0.079,-0.045,0.000
'0:15.760',-0.094,-0.079,-0.046,0.000
'0:15.770',-0.094,-0.079,-0.046,0.000
'0:15.780',-0.094,-0.079,-0.046,0.000
'0:15.790',-0.094,-0.079,-0.046,0.000
'0:15.800',-0.095,-0.079,-0.046,0.000
'0:15.810',-0.094,-0.079,-0.046,0.000
'0:15.820',-0.094,-0.079,-0.046,0.000
'0:15.830',-0.094,-0.079,-0.046,0.000
'0:15.840',-0.094,-0.080,-0.046,0.000
'0:15.850',-0.094,-0.080,-0.046,0.000
'0:15.860',-0.094,-0.080,-0.046,0.000
'0:15.870',-0.095,-0.080,-0.046,0.000
'0:15.880',-0.095,-0.080,-0.046,0.000
'0:15.890',-0.095,-0.080,-0.046,0.000
'0:15.900',-0.095,-0.080,-0.046,0.000
'0:15.910',-0.095,-0.080,-0.046,0.000
'0:15.920',-0.095,-0.080,-0.046,0.000
'0:15.930',-0.095,-0.080,-0.046,0.000
'0:15.940',-0.095,-0.079,-0.046,0.000
'0:15.950',-0.095,-0.079,-0.046,0.000
'0:15.960',-0.094,-0.079,-0.046,0.000
'0:15.970',-0.094,-0.079,-0.046,0.000
'0:15.980',-0.094,-0.079,-0.046,0.000
'0:15.990',-0.093,-0.079,-0.046,0.000
'0:16.000',-0.093,-0.079,-0.046,0.000
'0:16.010',-0.093,-0.079,-0.046,0.000
'0:16.020',-0.093,-0.078,-0.047,0.000
'0:16.030',-0.093,-0.078,-0.047,0.000
'0:16.040',-0.093,-0.078,-0.047,0.000
'0:16.050',-0.093,-0.078,-0.047,0.000
'0:16.060',-0.093,-0.078,-0.047,0.000
'0:16.070',-0.093,-0.078,-0.047,0.000
'0:16.080',-0.093,-0.078,-0.047,0.000
'0:16.090',-0.093,-0.078,-0.047,0.000
'0:16.100',-0.094,-0.078,-0.047,0.000
'0:16.110',-0.094,-0.078,-0.047,0.000
'0:16.120',-0.094,-0.079,-0.047,0.000
'0:16.130',-0.095,-0.079,-0.047,0.000
'0:16.140',-0.095,-0.079,-0.047,0.000
'0:16.150',-0.095,-0.080,-0.047,0.000
'0:16.160',-0.095,-0.080,-0.047,0.000
'0:16.170',-0.096,-0.080,-0.047,0.000
'0:16.180',-0.096,-0.080,-0.047,0.000
'0:16.190',-0.096,-0.080,-0.047,0.000
'0:16.200',-0.096,-0.080,-0.047,0.000
'0:16.210',-0.096,-0.080,-0.047,0.000
'0:16.220',-0.096,-0.080,-0.048,0.000
'0:16.230',-0.096,-0.080,-0.048,0.000
'0:16.240',-0.096,-0.080,-0.048,0.000
'0:16.250',-0.096,-0.081,-0.048,0.000
'0:16.260',-0.096,-0.081,-0.048,0.000
'0:16.270',-0.096,-0.081,-0.048,0.000
'0:16.280',-0.096,-0.081,-0.048,0.000
'0:16.290',-0.096,-0.081,-0.048,0.000
'0:16.300',-0.096,-0.081,-0.048,0.000
'0:16.310',-0.096,-0.081,-0.048,0.000
'0:16.320',-0.096,-0.080,-0.048,0.000
'0:16.330',-0.096,-0.080,-0.048,0.000
'0:16.340',-0.095,-0.080,-0.048,0.000
'0:16.350',-0.095,-0.080,-0.048,0.000
'0:16.360',-0.095,-0.080,-0.048,0.000
'0:16.370',-0.096,-0.080,-0.048,0.000
'0:16.380',-0.096,-0.080,-0.048,0.000
'0:16.390',-0.096,-0.080,-0.048,0.000
'0:16.400',-0.096,-0.080,-0.048,0.000
'0:16.410',-0.096,-0.080,-0.048,0.000
'0:16.420',-0.096,-0.080,-0.048,0.000
'0:16.430',-0.096,-0.080,-0.048,0.000
'0:16.440',-0.096,-0.080,-0.048,0.000
'0:16.450',-0.096,-0.080,-0.048,0.000
'0:16.460',-0.096,-0.080,-0.048,0.000
'0:16.470',-0.096,-0.080,-0.048,0.000
'0:16.480',-0.096,-0.080,-0.048,0.000
'0:16.490',-0.096,-0.080,-0.048,0.000
'0:16.500',-0.096,-0.081,-0.048,0.000
'0:16.510',-0.096,-0.080,-0.048,0.000
'0:16.520',-0.096,-0.080,-0.048,0.000
'0:16.530',-0.096,-0.080,-0.048,0.000
'0:16.540',-0.096,-0.080,-0.048,0.000
'0:16.550',-0.096,-0.080,-0.049,0.000
'0:16.560',-0.095,-0.079,-0.049,0.000
'0:16.570',-0.095,-0.079,-0.049,0.000
'0:16.580',-0.094,-0.079,-0.049,0.000
'0:16.590',-0.094,-0.078,-0.049,0.000
'0:16.600',-0.093,-0.078,-0.049,0.000
'0:16.610',-0.093,-0.078,-0.049,0.000
'0:16.620',-0.093,-0.078,-0.049,0.000
'0:16.630',-0.093,-0.078,-0.049,0.000
'0:16.640',-0.093,-0.078,-0.049,0.000
'0:16.650',-0.093,-0.078,-0.049,0.000
'0:16.660',-0.093,-0.078,-0.049,0.000
'0:16.670',-0.093,-0.078,-0.049,0.000
'0:16.680',-0.093,-0.078,-0.049,0.000
'0:16.690',-0.094,-0.078,-0.049,0.000
'0:16.700',-0.094,-0.079,-0.049,0.000
'0:16.710',-0.094,-0.079,-0.049,0.000
'0:16.720',-0.094,-0.079,-0.049,0.000
'0:16.730',-0.094,-0.079,-0.049,0.000
'0:16.740',-0.094,-0.079,-0.049,0.000
'0:16.750',-0.094,-0.079,-0.049,0.000
'0:16.760',-0.095,-0.079,-0.049,0.000
'0:16.770',-0.095,-0.079,-0.049,0.000
'0:16.780',-0.095,-0.079,-0.049,0.000
'0:16.790',-0.095,-0.080,-0.049,0.000
'0:16.800',-0.096,-0.080,-0.049,0.000
'0:16.810',-0.095,-0.080,-0.049,0.000
'0:16.820',-0.095,-0.080,-0.049,0.000
'0:16.830',-0.095,-0.080,-0.049,0.000
'0:16.840',-0.095,-0.080,-0.049,0.000
'0:16.850',-0.095,-0.080,-0.049,0.000
'0:16.860',-0.095,-0.080,-0.049,0.000
'0:16.870',-0.095,-0.080,-0.049,0.000
'0:16.880',-0.095,-0.080,-0.049,0.000
'0:16.890',-0.095,-0.079,-0.049,0.000
'0:16.900',-0.095,-0.079,-0.049,0.000
'0:16.910',-0.094,-0.079,-0.049,0.000
'0:16.920',-0.094,-0.079,-0.049,0.000
'0:16.930',-0.094,-0.079,-0.049,0.000
'0:16.940',-0.093,-0.078,-0.049,0.000
'0:16.950',-0.093,-0.078,-0.049,0.000
'0:16.960',-0.093,-0.078,-0.049,0.000
'0:16.970',-0.094,-0.079,-0.049,0.000
'0:16.980',-0.094,-0.079,-0.049,0.000
'0:16.990',-0.094,-0.079,-0.049,0.000
'0:17.000',-0.094,-0.079,-0.050,0.000
'0:17.010',-0.094,-0.079,-0.049,0.000
'0:17.020',-0.094,-0.079,-0.049,0.000
'0:17.030',-0.095,-0.079,-0.049,0.000
'0:17.040',-0.095,-0.080,-0.049,0.000
'0:17.050',-0.095,-0.080,-0.049,0.000
'0:17.060',-0.094,-0.079,-0.049,0.000
'0:17.070',-0.094,-0.079,-0.050,0.000
'0:17.080',-0.093,-0.079,-0.050,0.000
'0:17.090',-0.092,-0.078,-0.050,0.000
'0:17.100',-0.092,-0.078,-0.050,0.000
'0:17.110',-0.092,-0.078,-0.050,0.000
'0:17.120',-0.092,-0.078,-0.050,0.000
'0:17.130',-0.092,-0.078,-0.050,0.000
'0:17.140',-0.093,-0.078,-0.050,0.000
'0:17.150',-0.093,-0.078,-0.050,0.000
'0:17.160',-0.093,-0.078,-0.050,0.000
'0:17.170',-0.094,-0.078,-0.049,0.000
'0:17.180',-0.094,-0.078,-0.049,0.000
'0:17.190',-0.094,-0.079,-0.049,0.000
'0:17.200',-0.095,-0.079,-0.049,0.000
'0:17.210',-0.095,-0.079,-0.049,0.000
'0:17.220',-0.095,-0.079,-0.049,0.000
'0:17.230',-0.095,-0.080,-0.049,0.000
'0:17.240',-0.095,-0.080,-0.049,0.000
'0:17.250',-0.095,-0.080,-0.049,0.000
'0:17.260',-0.095,-0.080,-0.049,0.000
'0:17.270',-0.095,-0.080,-0.049,0.000
'0:17.280',-0.095,-0.081,-0.049,0.000
'0:17.290',-0.096,-0.081,-0.050,0.000
'0:17.300',-0.096,-0.081,-0.050,0.000
'0:17.310',-0.095,-0.081,-0.050,0.000
'0:17.320',-0.095,-0.080,-0.050,0.000
'0:17.330',-0.095,-0.080,-0.050,0.000
'0:17.340',-0.095,-0.080,-0.050,0.000
'0:17.350',-0.095,-0.080,-0.050,0.000
'0:17.360',-0.095,-0.080,-0.050,0.000
'0:17.370',-0.094,-0.079,-0.050,0.000
'0:17.380',-0.094,-0.079,-0.050,0.000
